"FIGI","ISIN","CUSIP","SEDOL","TICKER","COUNTRY_CD","SECURITY_DESCRIPTION","PRICE","CURRENCY_CD"
BBG00ZSK7QB0,US03027XBM11,"03027XBM1",BKVCS77,AMT31,US,AMERICAN TOWER CORP 2.7% SNR 15/04/2031,89.0625,USD
BBG00ZSKGBD1,US85917PAA57,"85917PAA5",BN486G8,STE/31,US,STERIS IRISH FINCO UNLIMITED CO 2.7% GTD SNR 15/03/2031 USD,88.74195,USD
BBG00ZS0TMC8,US23338VAP13,"23338VAP1",BKVD2T0,DTE51,US,DTE ELECTRIC COMP 3.25% 1MTG 01/04/51,70.22048,USD
BBG00ZS0TM47,US23338VAN64,"23338VAN6",BKVD2K1,DTE28,US,DTE ELECTRIC COMP 1.9% 1MTG 01/04/28,94.27955,USD
BBG00ZSKCRF8,US29366MAC29,"29366MAC2",BNG44B5,ETR/52,US,ENTERGY ARKANSAS LLC 3.35% 1MTG 15/06/52,68.02844,USD
BBG010JBJ477,US78646UAA79,"78646UAA7",BLBQNX7,STAR/31,US,SAFEHOLD GL HOLDINGS LLC 2.8% GTD SNR 15/06/2031 USD,88.22582,USD
BBG010S13MD9,US570535AX23,"570535AX2",BMTQPT6,MKL52,US,MARKEL GROUP INC 3.45% SNR 07/05/52,68.21935,USD
BBG010SWMR21,US008513AC74,"008513AC7",BMZLLD1,ADC/33,US,AGREE LP 2.6% GTD SNR 15/06/2033 USD,81.96002,USD
BBG010SWN546,US30225VAF40,"30225VAF4",BNQQ6G0,EXR31,US,EXTRA SPACE STORAGE LP 2.55% GTD SNR 01/06/31 USD,87.47389,USD
BBG00YZ3K757,US201723AP84,"201723AP8",BMDJ3M0,CMC31,US,COMMERCIAL METALS CO 3.875% SNR 15/02/31,89.87259,USD
BBG00ZVB4MQ2,US500255AX28,"500255AX2",BMD26X1,KSS31,US,KOHLS CORPORATION 3.375% SNR 01/05/31,72.00851,USD
BBG010VM4DY5,US898813AT76,"898813AT7",BLCW7M1,FTS/51,US,TUSCON ELECTRIC POWER 3.25% SNR 01/05/51,67.00951,USD
BBG00ZYYLH90,US462613AP51,"462613AP5",BL9YNL1,AES/30,US,IPALCO ENTERPRISES 4.25% SNR SEC 01/05/30 USD,96.9716,USD
BBG010Z6ZKM9,US03040WAZ86,"03040WAZ8",BMBV577,AWK/51,US,AMERICAN WATER CAPITAL CORP 3.25% SNR 01/06/51,67.71063,USD
BBG012G1KHN9,US74762EAG70,"74762EAG7",BMHW0V3,PWR24,US,QUANTA SERVICES 0.95% SNR 01/10/24,99.65,USD
BBG011038ZK1,US808513BR53,"808513BR5",BL553Y1,SCHW26B,US,SCHWAB(CHARLES)CORP 1.15% SNR 13/05/26,96.79125,USD
BBG00YXRPD49,US02401LAA26,"02401LAA2",BM9QFV8,AAT31,US,AMERICAN ASSETS TRUST L P 3.375% GTD SNR 01/02/31 USD,88.58724,USD
BBG00YZ3QVJ3,US63633DAF15,"63633DAF1",BN4NBF7,NHI31,US,NATIONAL HEALTH INVESTORS 3% GTD SNR 01/02/31,87.14765,USD
BBG00ZSKGC30,US85917PAB31,"85917PAB3",BN486F7,STE/51,US,STERIS IRISH FINCO UNLIMITED CO 3.75% GTD SNR 15/03/51 USD,71.82845,USD
BBG00ZSKDD59,US25746UDJ51,"25746UDJ5",BKSC7R3,D26A,US,DOMINION ENERGY INC 1.45% SNR 15/04/26,97.43361,USD
BBG011038ZR4,US808513BS37,"808513BS3",BM9QP30,SCHW31A,US,SCHWAB(CHARLES)CORP 2.3% SNR 13/05/2031,87.97812,USD
BBG010SWMQT4,US008513AB91,"008513AB9",BN0ZRV5,ADC/28,US,AGREE LP 2% GTD SNR 15/06/28,92.55546,USD
BBG00YXM9WP3,US723787AT45,"723787AT4",BMXYHH8,PXD26A,US,PIONEER NATURAL RESOURCES CO 1.125% SNR 15/01/26,97.65825,USD
BBG00ZDQ8NT0,US29717PAY34,"29717PAY3",BMF2NC7,ESS28,US,ESSEX PORTFOLIO LP. 1.7% GTD SNR 01/03/2028 USD,92.10586,USD
BBG00ZFBCBB1,US431571AE83,"431571AE8",BJL94F1,HI31,US,HILLENBRAND INC 3.75% GTD SNR 01/03/31 USD,87.64438,USD
BBG00ZGWLXL5,US857477BP72,"857477BP7",BMCML93,STT31,US,STATE STREET CORPORATION 2.2% SUB 03/03/2031,86.76446,USD
BBG0112HDZY7,US929043AK39,"929043AK3",BNDQK61,VNO/26,US,VORNADO REALTY L.P. 2.15% SNR 01/06/26,97.21355,USD
BBG00ZHC8QC8,US125523CM05,"125523CM0",BM9ZTS0,CI31,US,THE CIGNA GROUP 2.375% SNR 15/03/31,87.12576,USD
BBG00ZHC8SX1,US125523CQ19,"125523CQ1",BKQN6X7,CI51,US,THE CIGNA GROUP 3.4% SNR 15/03/2051,66.67856,USD
BBG00ZHCF2R7,US637417AQ97,"637417AQ9",BLH3FY7,NNN51,US,NNN REIT INC 3.5% SNR 15/04/2051,68.42298,USD
BBG00ZXXSPF1,US11271LAH50,"11271LAH5",BMCKZ40,BAM/31,US,BROOKFIELD FIN INC 2.724% GTD SNR 15/04/31 USD,89.99234,USD
BBG00Z3VVDL4,US361448BG72,"361448BG7",BKPKLY5,GATX31,US,GATX CORP 1.9% SNR 01/06/2031,83.85683,USD
BBG00ZCG7C72,US574599BS40,"574599BS4",BKY7976,MAS28,US,MASCO CORP 1.5% SNR 15/02/2028,91.72913,USD
BBG00ZCG7CN4,US574599BQ83,"574599BQ8",BKY7987,MAS31,US,MASCO CORP 2% SNR 15/02/2031,84.86996,USD
BBG00ZHQTH43,US74456QCF19,"74456QCF1",BK7Z7R3,PEG/26A,US,PUBLIC SERVICE ELECTRIC & GAS CO 0.95% MTN 15/03/26,96.59431,USD
BBG00ZHQTH70,US74456QCG91,"74456QCG9",BMBZ706,PEG/51,US,PUBLIC SERVICE ELECTRIC & GAS CO 3% MTN 01/03/2051 'N,65.35093,USD
BBG00ZHQQWK5,US867224AE71,"867224AE7",BMC9P14,SU51,US,SUNCOR ENERGY INC 3.75% SNR 04/03/51,70.34389,USD
BBG00ZHQT3D4,US11120VAK98,"11120VAK9",BM9ZRT7,BRX/28B,US,BRIXMOR OPERATING PARTNERSHIP LP 2.25% SNR 01/04/28,93.92658,USD
BBG00ZFBG8G9,US023608AK87,"023608AK8",BMXN0M1,AEE28,US,AMEREN CORP 1.75% SNR 15/03/28,92.1813,USD
BBG00ZHZBJ66,US22003BAM81,"22003BAM8",BMTYMJ9,CDP31,US,CORPORATE OFFICE PPTYS L P 2.75% GTD SNR 15/04/31 USD,87.87781,USD
BBG00ZJ0CY12,US05684BAB36,"05684BAB3",BNSP0D0,BCSF26,US,BAIN CAPITAL SPECIALTY FINANCE INC 2.95% SNR 10/03/26,98.2379,USD
BBG00ZJYC156,US714046AJ84,"714046AJ8",BN7QJQ0,RVTY51,US,REVVITY INC 3.625% SNR 15/03/51,69.65067,USD
BBG00Z4KQM79,US084659AX90,"084659AX9",BN6JKB2,BRK.B/50D,US,BERKSHIRE HATHAWAY ENERGY 4.25% SNR 15/10/50,81.04484,USD
BBG00ZJYC101,US714046AH29,"714046AH2",BK7Z7Q2,RVTY31,US,REVVITY INC 2.55% SNR 15/03/31,86.70419,USD
BBG0112HNKM2,US84859DAA54,"84859DAA5",BNGBK96,SR/51,US,SPIRE MISSOURI INC 3.3% 1MTG 01/06/51,68.97706,USD
BBG00WGHVGH6,US84861TAG31,"84861TAG3",BMF11P3,SRC31,US,SPIRIT REALTY LP 3.2% GTD SNR 15/02/2031 USD,91.73433,USD
BBG00Z4HTK22,US015271AW93,"015271AW9",BLH1NS1,ARE32,US,ALEXANDRIA REAL ESTATE EQUITIES 2% GTD SNR 18/05/32,82.18365,USD
BBG00ZJYBPM5,US29364WBH07,"29364WBH0",BMW23W0,ETR/32,US,ENTERGY LOUISIANA LLC 2.35% 1MTG 15/06/2032 USD,84.58255,USD
BBG00ZHZ78P4,US00846UAN19,"00846UAN1",BMCTZV4,A31,US,AGILENT TECHNOLOGIES INC 2.3% SNR 12/03/2031,86.39222,USD
BBG00ZJYBPR0,US29364WBJ62,"29364WBJ6",BNNKRL7,ETR/41,US,ENTERGY LOUISIANA LLC 3.1% 1MTG 15/06/2041 USD,73.85109,USD
BBG0113QS362,US04621WAD20,"04621WAD2",BN0THH3,AGO/31,US,ASSURED GTY US HLDGS INC 3.15% GTD SNR 15/06/31 USD,91.86529,USD
BBG00XVBZT42,US69318FAJ75,"69318FAJ7",BM9GSX1,PBF/28,US,PBF HOLDING CO LLC 6% GTD SNR 15/02/28,94.35787,USD
BBG00Y6SNCV1,US207597EM34,"207597EM3",BLD4942,ES/25B,US,CONNECTICUT LIGHT & POWER CO 0.75% 1MTG 01/12/25,97.66375,USD
BBG00YCXVQT6,US581557BQ70,"581557BQ7",BMCF0P1,MCK25A,US,MCKESSON CORPORATION 0.9% SNR 03/12/2025,97.8075,USD
BBG00ZKWL782,US30040WAL28,"30040WAL2",BMHWG15,ES31,US,EVERSOURCE ENERGY 2.55% SNR 15/03/31,87.19208,USD
BBG00ZKWLC27,US15189XAV01,"15189XAV0",BNNHSF9,CNP/31,US,CENTERPOINT ENERGY HOUSTON ELECTRIC2.35% 1MTG 01/04/31,88.63589,USD
BBG00ZKWNNB1,US694308JU20,"694308JU2",BN93099,PCG41A,US,PACIFIC GAS & ELECTRIC CO 4.2% 1MTG 01/06/41,80.60032,USD
BBG00ZKWNMM1,US694308JT56,"694308JT5",BN93077,PCG31,US,PACIFIC GAS & ELECTRIC CO 3.25% 1MTG 01/06/31,89.79625,USD
BBG014H217F4,US89236TJT34,"89236TJT3",BMVFJC2,TM/25G,US,TOYOTA MOTOR CREDIT CORP 1.45% SNR MTN 13/01/25 USD,99.97,USD
BBG00YD6PNC6,US69121KAE47,"69121KAE4",BNDCHF7,OBDC26A,US,BLUE OWL CAPITAL CORPORATION 3.4% SNR 15/07/2026,98.36255,USD
BBG01136Z9H3,US29717PAZ09,"29717PAZ0",BNHS115,ESS/31A,US,ESSEX PORTFOLIO LP. 2.55% GTD SNR 15/06/31 USD,88.17718,USD
BBG011B7VVB3,US89417EAR09,"89417EAR0",BM8ZH54,TRV51,US,TRAVELERS COMPANIES INC 3.05% SNR 08/06/51,66.33906,USD
BBG012PQCJ40,US38150AHY47,"38150AHY4",BM94TK9,GS36E,US,GOLDMAN SACHS GROUP INC 2.7% SNR MTN 30/09/36 USD'N,77.53958,USD
BBG013CS0015,US74460DAG43,"74460DAG4",BK7Y015,PSA26A,US,PUBLIC STORAGE 1.5% SNR 09/11/2026,96.08917,USD
BBG013B3PS77,US04316JAA79,"04316JAA7",BNZGQ72,AJG31,US,GALLAGHER(ARTHUR J.)& CO 2.4% SNR 09/11/2031,86.31722,USD
BBG013CS02V8,US74460DAJ81,"74460DAJ8",BP6MFN2,PSA31A,US,PUBLIC STORAGE 2.25% SNR 09/11/31,86.53421,USD
BBG013CS0186,US74460DAH26,"74460DAH2",BK7XZQ2,PSA28A,US,PUBLIC STORAGE 1.95% SNR 09/11/28,92.4356,USD
BBG013F93X91,US053484AC59,"053484AC5",BLD8TP5,AVB28A,US,AVALONBAY COMMUNITIES INC 1.9% SNR 01/12/2028,91.45461,USD
BBG0118Z8S55,US694308JW85,"694308JW8",BN0WWD3,PCG28A,US,PACIFIC GAS & ELECTRIC CO 3% 1MTG 15/06/2028,94.60833,USD
BBG0119996N9,US125491AP51,"125491AP5",BNW0TL2,CIXX51,US,CI FINANCIAL CORP 4.1% SNR 15/06/2051,72.70655,USD
BBG011BYSQJ1,US691205AG35,"691205AG3",BMFZLV1,ORCC/27,US,BLUE OWL TECHNOLOGY FIN CORP. 2.5% SNR 15/01/2027,95.17688,USD
BBG011CH7FP7,US842400HD82,"842400HD8",BN6M4G4,EIX/31,US,SOUTHERN CALIFORNIA EDISON CO 2.5% 1MTG 01/06/31,86.71722,USD
BBG011DGM9G5,US04621XAN84,"04621XAN8",BP4X0C1,AIZ32,US,ASSURANT INC 2.65% SNR 15/01/32,84.88394,USD
BBG011CH7G57,US842400HF31,"842400HF3",BN6M4F3,EIX/51A,US,SOUTHERN CALIFORNIA EDISON CO 3.65% 1MTG 01/06/51,69.30432,USD
BBG012R1WYH4,US299808AJ43,"299808AJ4",BM9XD71,RE/52,US,EVEREST REINSURANCE HOLDINGS INC 3.125% SNR 15/10/52,62.46339,USD
BBG012R1WPH3,US29250NBH70,"29250NBH7",BM9XBP5,ENB26A,US,ENBRIDGE INC 1.6% GTD SNR 04/10/2026 USD,96.29333,USD
BBG0118YYH53,US744538AE99,"744538AE9",BN2T618,ES/31,US,PUBLIC SERVICE CO OF NEW HAMPSHIRE 2.2% 1MTG 15/06/31,87.27501,USD
BBG00WM391D2,US87612BBS07,"87612BBS0",BP6T4Q9,TRGP/31,US,TARGA RES PARTNERS LP/TARGA RES FIN4.875% GTD SNR 01/02/31 USD,97.99188,USD
BBG0125HHG16,US845011AD75,"845011AD7",BNDMLS8,SWX/51,US,SOUTHWEST GAS CORP 3.18% SNR 15/08/51,64.20012,USD
BBG0125HJV75,US03740LAB80,"03740LAB8",BN4FWF0,AON/51,US,AON CORP / AON GLOBAL HLDGS PLC 2.9% GTD SNR 23/08/2051 USD,61.34746,USD
BBG0125HJV39,US03740LAA08,"03740LAA0",BN4FWD8,AON/31,US,AON CORP / AON GLOBAL HLDGS PLC 2.05% GTD SNR 23/08/31 USD,85.0744,USD
BBG0129DKW76,US808513BT10,"808513BT1",BMBSXX0,SCHW31B,US,SCHWAB(CHARLES)CORP 1.95% SNR 01/12/31,84.18761,USD
BBG012QTVQS0,US866677AF41,"866677AF4",BM8JD14,SUI/28,US,SUN COMMUNITIES OPERATING LTD PARTN2.3% GTD SNR 01/11/2028 USD,93.07477,USD
BBG012TYMXB9,US370334CQ51,"370334CQ5",BMHP841,GIS31,US,GENERAL MILLS INC 2.25% SNR 14/10/31,86.175,USD
BBG012TYL1G5,US88339WAA45,"88339WAA4",BMTVQ21,WMB51,US,WILLIAMS COMPANIES INC 3.5% SNR 15/10/2051,69.65268,USD
BBG012PNJ5B2,US49427RAR30,"49427RAR3",BMGCCF2,KRC/33,US,KILROY REALTY LP 2.65% GTD SNR 15/11/33 USD,78.56974,USD
BBG012QTSF99,US53227JAD63,"53227JAD6",BM8JD25,LSI31,US,LIFE STORAGE LP 2.4% GTD SNR 15/10/2031 USD,86.12437,USD
BBG0113JMF03,US24703TAH95,"24703TAH9",BL979J0,DELL/30,US,DELL INTL LLC/EMC CORP 6.2% GTD 15/07/2030 USD,106.80722,USD
BBG011WZ0D04,US11272BAA17,"11272BAA1",BMD9Z57,BAM/32,US,BROOK FIN I UK PLC / BROOK FIN INC 2.34% GTD SNR 30/01/32 USD,84.29287,USD
BBG011WYRSJ5,US21036PBH01,"21036PBH0",BMD9W23,STZ31,US,CONSTELLATION BRANDS INC 2.25% SNR 01/08/31,84.82625,USD
BBG012TZ1Z51,US47233JGT97,"47233JGT9",BMTVQ54,JEF/31,US,JEFFERIES FINANCIAL GROUP INC 2.625% SNR 15/10/31,86.15699,USD
BBG012W8LZ73,US89352HBC25,"89352HBC2",BMCFQ20,TRP/31,US,TRANSCANADA PIPELINES LTD 2.5% SNR 12/10/2031,87.30428,USD
BBG012W8F2W5,US71951QAC69,"71951QAC6",BN492K7,DOC31,US,PHYSICIANS RLTY LP 2.625% GTD SNR 01/11/31 USD,87.70381,USD
BBG012TYVX29,US05684BAC19,"05684BAC1",BN4L0D2,BCSF26A,US,BAIN CAPITAL SPECIALTY FINANCE INC 2.55% SNR 13/10/26,97.14764,USD
BBG011KDCZS4,US093662AJ37,"093662AJ3",BL597S5,HRB/28,US,BLOCK FINANCIAL LLC 2.5% GTD SNR 15/07/2028 USD,93.02753,USD
BBG011KD9HH0,US02361DAX84,"02361DAX8",BL59FN6,AEE/51A,US,AMEREN ILLINOIS CO 2.9% 1MTG 15/06/51,64.15677,USD
BBG011Y6N0T8,US05329WAS17,"05329WAS1",BMHR1X7,AN31,US,AUTONATION INC 2.4% SNR 01/08/2031,84.06692,USD
BBG011Y6N0N4,US05329WAR34,"05329WAR3",BMHR1Z9,AN28,US,AUTONATION INC 1.95% SNR 01/08/28,91.33451,USD
BBG012F5G650,US032095AL53,"032095AL5",BMWPCN3,APH31,US,AMPHENOL CORP 2.2% SNR 15/09/2031,85.92747,USD
BBG014FGBBL8,US372460AB11,"372460AB1",BNDQFR7,GPC25,US,GENUINE PARTS CO 1.75% SNR 01/02/25,100,USD
BBG011LNVPZ4,US29250NBE40,"29250NBE4",BLR8ML8,ENB51,US,ENBRIDGE INC 3.4% GTD SNR 01/08/2051 USD,67.53568,USD
BBG011HVLQW3,US866677AE75,"866677AE7",BMDRCH2,SUI/31,US,SUN COMMUNITIES OPERATING LTD PARTN2.7% GTD SNR 15/07/2031 USD,87.5342,USD
BBG011KDB529,US29670VAA70,"29670VAA7",BL59FR0,EPRT/31,US,ESSENTIAL PROPERTIES LP 2.95% GTD SNR 15/07/31 USD,87.40838,USD
BBG011LNVPW7,US29250NBF15,"29250NBF1",BLR8KZ8,ENB33,US,ENBRIDGE INC 2.5% GTD SNR 01/08/2033 USD,82.06086,USD
BBG012F5MQY7,US02665WDZ14,"02665WDZ1",BMXWXM9,HMC/26B,US,AMERICAN HONDA FINANCE CORPORATION 1.3% SNR MTN 09/09/2026 USD,95.54861,USD
BBG012F5LTC6,US23355LAM81,"23355LAM8",BMWPCL1,DXC28,US,DXC TECHNOLOGY COMPANY 2.375% SNR 15/09/28,91.31294,USD
BBG012F5LT09,US23355LAL09,"23355LAL0",BMWPCM2,DXC26A,US,DXC TECHNOLOGY COMPANY 1.8% SNR 15/09/2026,95.77254,USD
BBG012FCRFP1,US714046AN96,"714046AN9",BNBYDB3,RVTY31A,US,REVVITY INC 2.25% SNR 15/09/31,83.89125,USD
BBG012F5H007,US8426EPAE81,"8426EPAE8",BMYR583,SO/51C,US,SOUTHERN CO GAS CAP 3.15% GTD SNR 30/09/51 USD,64.63064,USD
BBG012FCRFB6,US714046AM14,"714046AM1",BNBYD91,RVTY28,US,REVVITY INC 1.9% SNR 15/09/2028,91.34186,USD
BBG012G1JC43,US15135UAX72,"15135UAX7",BNTFNT6,CVE52,US,CENOVUS ENERGY INC 3.75% SNR 15/02/52,68.88578,USD
BBG012TYKYH3,US92936UAJ88,"92936UAJ8",BMHF5H3,WPC32,US,WP CAREY INC 2.45% SNR 01/02/32,84.10164,USD
BBG011LNZ0B1,US605417CD48,"605417CD4",BMB5VG0,SO/51B,US,MISSISSIPPI POWER CO 3.1% SNR 30/07/2051,65.20038,USD
BBG012G1JC07,US15135UAW99,"15135UAW9",BNTFNR4,CVE32,US,CENOVUS ENERGY INC 2.65% SNR 15/01/32,84.96422,USD
BBG012G1HZH0,US058498AX40,"058498AX4",BNTFKF1,BLL31,US,BALL CORP 3.125% GTD SNR 15/09/31 USD,86.55285,USD
BBG012G1LBC3,US34355JAB44,"34355JAB4",BNTFNY1,FLS32,US,FLOWSERVE CORP 2.8% SNR 15/01/2032,85.86609,USD
BBG012FC5023,US01741RAL69,"01741RAL6",BNTFNZ2,ATI29,US,ATI INC 4.875% SNR 01/10/29,97.46129,USD
BBG012FC4ZQ1,US01741RAM43,"01741RAM4",BNYDD95,ATI31,US,ATI INC 5.125% SNR 01/10/31,96.28226,USD
BBG012GL9DB0,US11135EAA29,"11135EAA2",BP5CQF2,BNL31,US,BROADSTONE NET LEASE INC 2.6% GTD SNR 15/09/2031 USD,84.7416,USD
BBG012F5CD86,US29379VCB71,"29379VCB7",BMHBC36,EPD/53,US,ENTERPRISE PRODS OPER LLC DISC 3.3% GTD SNR 15/02/2053 USD,66.30417,USD
BBG012FCZMK2,US084423AW21,"084423AW2",BNBYD79,WRB61,US,BERKLEY(W.R.)CORP 3.15% SNR 30/09/61,61.40639,USD
BBG012HQW9F7,US30225VAG23,"30225VAG2",BMHVCL4,EXR32,US,EXTRA SPACE STORAGE LP 2.35% GTD SNR 15/03/32 USD,83.52241,USD
BBG00XY8ZWX7,US00287YBZ16,"00287YBZ1",BK7BXL7,ABBV24A,US,ABBVIE INC 2.6% SNR 21/11/2024,99.95,USD
BBG011N3JXL8,US02666TAD90,"02666TAD9",BNKJ1R1,AMH51,US,AMERICAN HOMES 4 RENT L P 3.375% SNR 15/07/51,66.49633,USD
BBG011N3JX65,US02666TAC18,"02666TAC1",BNKJ1L5,AMH31,US,AMERICAN HOMES 4 RENT L P 2.375% SNR 15/07/31,86.08817,USD
BBG012HR2FX4,US47837RAD26,"47837RAD2",BMHLCV4,JCI31,US,JOHNSON CTLS INTL PLC/ TYCO FIRE 2% SNR 16/09/2031,84.22002,USD
BBG012HRPGR4,US427096AH50,"427096AH5",BN6KWS6,HTGC26,US,HERCULES CAPITAL INC 2.625% SNR 16/09/26,96.27865,USD
BBG012J9V1C4,US142339AL49,"142339AL4",BK9R5X9,CSL32,US,CARLISLE COS INC 2.2% SNR 01/03/2032,83.29049,USD
BBG012J9WCM8,US31620RAL96,"31620RAL9",BN6KXP0,FNF51,US,FIDELITY NATIONAL FINANCIAL 3.2% SNR 17/09/2051,61.33805,USD
BBG0133Q1G86,US06406RAZ01,"06406RAZ0",BP4D300,BK29A,US,BANK OF NEW YORK MELLON CORP 1.9% SNR MTN 25/01/29 USD'J,91.69336,USD
BBG011N3BSX4,US42250PAC77,"42250PAC7",BNM56H2,PEAK27,US,HEALTHPEAK PROPERTIES INC 1.35% SNR 01/02/27,94.44731,USD
BBG014HP0S68,US835495AM47,"835495AM4",BPCQKB1,SON25,US,SONOCO PRODUCTS CO 1.8% SNR 01/02/2025,100,USD
BBG012115LP1,US46188BAA08,"46188BAA0",BMWH1M1,INVH/31,US,INVITATION HOMES OPER PARTNERS 2% GTD SNR 15/08/31,83.9246,USD
BBG015R7GPY2,US24422EWB19,"24422EWB1",BPJGXR1,DE/25B,US,JOHN DEERE CAPITAL CORP 2.125% SNR MTN 07/03/25 USD,100,USD
BBG012F5K5X6,US94106BAC54,"94106BAC5",BMWPCR7,WCN32,US,WASTE CONNECTIONS INC (CA) 2.2% SNR 15/01/2032,84.96312,USD
BBG012F5K5Y5,US94106BAD38,"94106BAD3",BMWPCK0,WCN52,US,WASTE CONNECTIONS INC (CA) 2.95% SNR 15/01/52,63.78454,USD
BBG01223H1B2,US59523UAU16,"59523UAU1",BJK6BS5,MAA/51,US,MID-AMERICA APTS LP 2.875% SNR 15/09/51,62.84516,USD
BBG01223H0Y9,US59523UAT43,"59523UAT4",BKP4ZG7,MAA/26,US,MID-AMERICA APTS LP 1.1% SNR 15/09/2026,95.03972,USD
BBG01223JR78,US875484AL13,"875484AL1",BKP4QW0,SKT/31,US,TANGER PROPERTIES LP 2.75% SNR 01/09/31,86.34888,USD
BBG01223HW42,US960413AY89,"960413AY8",BKP5407,WLK41,US,WESTLAKE CORPORATION 2.875% SNR 15/08/41,67.47703,USD
BBG0120S1448,US22003BAN64,"22003BAN6",BM8NHY7,CDP29,US,CORPORATE OFFICE PPTYS L P 2% GTD SNR 15/01/29,89.73896,USD
BBG01236JDJ8,US25746UDL08,"25746UDL0",BPCKMQ2,D31A,US,DOMINION ENERGY INC 2.25% SNR 15/08/31,85.31875,USD
BBG012LLH9L3,US416518AD08,"416518AD0",BM9SW79,HIG51,US,THE HARTFORD INSURANCE GROUP INC 2.9% SNR 15/09/2051,62.85962,USD
BBG00ZDQ4J40,US84861TAJ79,"84861TAJ7",BMCDK66,SRC/32,US,SPIRIT REALTY LP 2.7% GTD SNR 15/02/2032 USD,86.5568,USD
BBG0122ZH9G9,US797440CA05,"797440CA0",BNSNRL1,SRE/51,US,SAN DIEGO GAS & ELECTRIC CO 2.95% 1MTG 15/08/51,62.73541,USD
BBG01223MQ49,US354613AM38,"354613AM3",BMCBBB2,BEN51,US,FRANKLIN RESOURCES INC 2.95% SNR 12/08/51,62.87481,USD
BBG0120S3S89,US210518DN34,"210518DN3",BM8NHW5,CMS/52,US,CONSUMERS ENERGY COMPANY 2.65% 1MTG 15/08/52,60.78867,USD
BBG01236N6R9,US67021CAR88,"67021CAR8",BPCKW40,ES/31B,US,NSTAR ELECTRIC COMPANY 1.95% DEB 15/08/31,84.315,USD
BBG01236NHZ6,US30040WAN83,"30040WAN8",BKY69L7,ES26A,US,EVERSOURCE ENERGY 1.4% SNR 15/08/26 'U,95.79319,USD
BBG01236FJF3,US693475BB04,"693475BB0",BPCKZB8,PNC26A,US,PNC FINANCIAL SERVICES GROUP 1.15% SNR 13/08/26,95.59375,USD
BBG0123MB9K8,US294429AT25,"294429AT2",BLDBLM5,EFX31,US,EQUIFAX INC 2.35% SNR 15/09/31,85.67395,USD
BBG01282R3H7,US893647BP15,"893647BP1",BNNJ4V3,TDG/29,US,TRANSDIGM INC 4.625% GTD SUB 15/01/29 USD,95.96785,USD
BBG01282P290,US893647BQ97,"893647BQ9",BN30610,TDG/29A,US,TRANSDIGM INC 4.875% GTD SUB 01/05/29 USD,96.57063,USD
BBG0123MBT42,US92277GAW78,"92277GAW7",BLDBLQ9,VTR/31,US,VENTAS REALTY LIMITED PARTNERSHIP 2.5% GTD SNR 01/09/2031 USD,86.64834,USD
BBG0123MGQ61,US29365TAL89,"29365TAL8",BJP8KM3,ETR/26C,US,ENTERGY TEXAS INC 1.5% 1MTG 01/09/2026 USD,95.76206,USD
BBG0139MCM39,US78355HKS75,"78355HKS7",BMBX272,R26A,US,RYDER SYSTEM INC 1.75% SNR MTN 01/09/26 USD,96.10016,USD
BBG0139MLY97,US46188BAC63,"46188BAC6",BL55PK1,INVH/34,US,INVITATION HOMES OPER PARTNERS 2.7% GTD SNR 15/01/2034 USD,81.81062,USD
BBG013B36Z63,US22003BAP13,"22003BAP1",BNZGQ50,CDP33,US,CORPORATE OFFICE PPTYS L P 2.9% GTD SNR 01/12/2033 USD,81.51543,USD
BBG0116YS139,US70959WAK99,"70959WAK9",BN0ZJM0,PAG29,US,PENSKE AUTOMOTIVE GROUP INC 3.75% GTD SUB 15/06/29 USD,92.77801,USD
BBG01253S3J5,US845467AS85,"845467AS8",BMDVV88,SWN30,US,EXPAND ENERGY CORPORATION 5.375% GTD SNR 15/03/30 USD,99.62496,USD
BBG01223HWK4,US960413BA94,"960413BA9",BKP4ZQ7,WLK61,US,WESTLAKE CORPORATION 3.375% GTD SNR 15/08/61 USD,59.86618,USD
BBG01259PPR7,US74456QCH74,"74456QCH7",BMFN2N4,PEG/31,US,PUBLIC SERVICE ELECTRIC & GAS CO 1.9% SNR SEC 15/08/2031 USD,85.07615,USD
BBG014KF6B49,US80349AAF66,"80349AAF6",BNK9018,SAR/27,US,SARATOGA INVESTMENT CORP 4.35% SNR 28/02/27,95.06432,USD
BBG0139MLXH0,US46188BAB80,"46188BAB8",BL55PQ7,INVH/28,US,INVITATION HOMES OPER PARTNERS 2.3% GTD SNR 15/11/2028 USD,92.47322,USD
BBG013CRW824,US744573AU04,"744573AU0",BK7XZG2,PEG31,US,PUBLIC SERVICE ENTERPRISE GROUP INC2.45% SNR 15/11/31,87.08743,USD
BBG013CS5W38,US521865BC87,"521865BC8",BP9RJ09,LEA32,US,LEAR CORP 2.6% SNR 15/01/2032,84.22722,USD
BBG013CS5Y16,US521865BD60,"521865BD6",BP9RJ10,LEA52,US,LEAR CORP 3.55% SNR 15/01/52,66.14869,USD
BBG0116YV9K9,US48666KAZ21,"48666KAZ2",BN79ZW7,KBH31,US,KB HOME 4% GTD SNR 15/06/31,90.73813,USD
BBG013F9G222,US66765RCK05,"66765RCK0",BNMBC72,NWN/51,US,NORTHWEST NATURAL GAS CO 3.078% 1MTG 01/12/2051 USD,62.67709,USD
